user_id,event_time,event_type,page_url,referrer,device,revenue
user_01506,2025-10-04 08:40:51.980170,sign_up,/blog,organic,mobile,0.0
user_01336,2025-10-22 10:45:36.980170,begin_checkout,/contact,google,desktop,0.0
user_02186,2025-09-06 23:27:21.980170,purchase,/checkout,organic,desktop,48.73
user_02268,2025-08-21 09:03:14.980170,page_view,/contact,affiliate,desktop,0.0
user_00932,2025-08-19 23:58:59.980170,page_view,/blog,organic,mobile,0.0
user_02079,2025-08-17 10:30:35.980170,page_view,/,organic,desktop,0.0
user_00880,2025-08-24 07:53:39.980170,page_view,/home,google,mobile,0.0
user_01511,2025-08-10 07:04:56.980170,page_view,/,newsletter,mobile,0.0
user_00981,2025-09-26 06:14:26.980170,page_view,/,direct,desktop,0.0
user_02158,2025-09-24 08:55:11.980170,purchase,/blog,direct,tablet,58.1
user_00309,2025-09-17 20:59:47.980170,page_view,/products/gadget,google,mobile,0.0
user_02431,2025-08-14 03:14:52.980170,page_view,/,twitter,desktop,0.0
user_02154,2025-10-14 04:38:13.980170,page_view,/blog,google,desktop,0.0
user_02299,2025-08-11 09:42:10.980170,sign_up,/home,direct,desktop,0.0
user_01075,2025-10-16 08:21:33.980170,add_to_cart,/cart,google,desktop,0.0
user_00110,2025-10-13 22:39:04.980170,add_to_cart,/home,organic,desktop,0.0
user_01310,2025-08-24 09:42:29.980170,page_view,/home,newsletter,tablet,0.0
user_01549,2025-10-06 23:34:40.980170,add_to_cart,/home,affiliate,desktop,0.0
user_02319,2025-10-06 12:36:33.980170,purchase,/home,affiliate,desktop,9.97
user_01926,2025-08-13 05:23:35.980170,page_view,/contact,google,desktop,0.0
user_02318,2025-09-11 10:09:04.980170,page_view,/blog/how-to,organic,mobile,0.0
user_01834,2025-10-07 03:13:30.980170,page_view,/blog,affiliate,mobile,0.0
user_02058,2025-10-16 12:47:18.980170,page_view,/contact,direct,desktop,0.0
user_00564,2025-08-27 18:57:21.980170,page_view,/home,organic,mobile,0.0
user_02291,2025-09-19 10:42:26.980170,page_view,/products/widget,facebook,desktop,0.0
user_01424,2025-09-19 05:19:39.980170,page_view,/blog,organic,desktop,0.0
user_02426,2025-08-23 04:48:21.980170,purchase,/cart,direct,mobile,422.87
user_00229,2025-10-30 04:24:07.980170,begin_checkout,/,direct,desktop,0.0
user_00356,2025-10-28 16:29:50.980170,page_view,/contact,google,tablet,0.0
user_01884,2025-09-19 13:04:34.980170,sign_up,/blog,direct,desktop,0.0
user_01503,2025-10-21 01:38:24.980170,add_to_cart,/products/widget,google,mobile,0.0
user_01618,2025-09-30 14:06:23.980170,begin_checkout,/products,direct,mobile,0.0
user_02407,2025-10-23 03:54:10.980170,page_view,/pricing,facebook,mobile,0.0
user_01640,2025-10-11 18:07:39.980170,page_view,/contact,facebook,desktop,0.0
user_00952,2025-09-07 17:08:31.980170,sign_up,/cart,twitter,desktop,0.0
user_00937,2025-09-01 05:47:54.980170,page_view,/contact,organic,mobile,0.0
user_01725,2025-08-30 10:42:55.980170,page_view,/blog/how-to,google,mobile,0.0
user_01956,2025-09-13 22:43:33.980170,add_to_cart,/cart,google,desktop,0.0
user_00043,2025-09-10 13:46:03.980170,purchase,/checkout,newsletter,desktop,5.29
user_00081,2025-10-05 06:11:08.980170,page_view,/products/gadget,google,desktop,0.0
user_01269,2025-10-19 12:43:07.980170,add_to_cart,/cart,facebook,desktop,0.0
user_01301,2025-10-03 00:37:23.980170,page_view,/,google,desktop,0.0
user_01394,2025-08-15 16:30:58.980170,add_to_cart,/checkout,direct,mobile,0.0
user_00601,2025-09-08 04:16:21.980170,page_view,/home,direct,mobile,0.0
user_02370,2025-10-20 05:08:09.980170,page_view,/home,organic,desktop,0.0
user_00662,2025-08-04 02:04:56.980170,page_view,/products/gadget,direct,mobile,0.0
user_00149,2025-10-19 15:47:49.980170,sign_up,/checkout,facebook,desktop,0.0
user_01653,2025-10-02 01:27:59.980170,page_view,/blog/how-to,direct,mobile,0.0
user_01410,2025-08-23 06:51:13.980170,page_view,/blog,facebook,mobile,0.0
user_01100,2025-08-14 13:38:12.980170,page_view,/contact,google,desktop,0.0
user_01917,2025-09-20 08:15:01.980170,page_view,/,google,mobile,0.0
user_01870,2025-10-27 04:30:19.980170,page_view,/,newsletter,desktop,0.0
user_00323,2025-10-19 20:45:16.980170,purchase,/products/gadget,organic,desktop,63.54
user_01033,2025-09-18 04:59:22.980170,purchase,/cart,direct,mobile,184.62
user_01524,2025-10-02 21:05:50.980170,page_view,/products,direct,desktop,0.0
user_02281,2025-08-19 15:09:45.980170,page_view,/products,direct,mobile,0.0
user_00172,2025-08-18 23:37:38.980170,add_to_cart,/,affiliate,desktop,0.0
user_00470,2025-10-13 12:23:18.980170,begin_checkout,/,google,desktop,0.0
user_02043,2025-09-05 19:46:16.980170,page_view,/products/gadget,direct,desktop,0.0
user_02076,2025-09-27 20:36:58.980170,page_view,/checkout,direct,tablet,0.0
user_02444,2025-09-20 15:02:35.980170,begin_checkout,/checkout,google,desktop,0.0
user_02378,2025-09-20 10:45:44.980170,page_view,/,google,desktop,0.0
user_01606,2025-08-07 19:01:19.980170,add_to_cart,/products/gadget,direct,mobile,0.0
user_00454,2025-09-03 15:29:04.980170,add_to_cart,/cart,google,desktop,0.0
user_01084,2025-09-15 10:53:53.980170,page_view,/products/gadget,google,mobile,0.0
user_00204,2025-09-01 01:59:02.980170,page_view,/products,direct,mobile,0.0
user_01077,2025-10-24 14:03:54.980170,page_view,/products,google,desktop,0.0
user_02459,2025-09-02 02:45:12.980170,page_view,/products,google,desktop,0.0
user_00638,2025-09-17 18:07:14.980170,add_to_cart,/products/widget,facebook,desktop,0.0
user_01078,2025-10-20 21:56:12.980170,page_view,/pricing,google,mobile,0.0
user_01367,2025-09-25 04:35:06.980170,page_view,/blog,organic,desktop,0.0
user_01594,2025-09-07 13:17:37.980170,sign_up,/cart,direct,desktop,0.0
user_01500,2025-09-20 22:52:49.980170,add_to_cart,/pricing,organic,desktop,0.0
user_00119,2025-10-30 20:34:25.980170,page_view,/products,direct,mobile,0.0
user_00194,2025-10-04 10:42:02.980170,add_to_cart,/checkout,google,mobile,0.0
user_00142,2025-10-03 01:38:43.980170,page_view,/pricing,facebook,mobile,0.0
user_01863,2025-08-04 23:28:44.980170,page_view,/products,newsletter,desktop,0.0
user_01682,2025-08-14 04:03:08.980170,add_to_cart,/pricing,direct,desktop,0.0
user_02177,2025-10-01 16:26:03.980170,page_view,/contact,facebook,desktop,0.0
user_00063,2025-09-20 01:01:22.980170,page_view,/pricing,direct,mobile,0.0
user_00688,2025-09-20 17:52:04.980170,add_to_cart,/products,facebook,mobile,0.0
user_01048,2025-10-07 22:58:48.980170,purchase,/checkout,twitter,desktop,74.38
user_00879,2025-08-20 06:02:57.980170,page_view,/products/gadget,newsletter,desktop,0.0
user_02481,2025-10-10 00:35:00.980170,purchase,/checkout,newsletter,desktop,54.53
user_01343,2025-09-26 00:25:56.980170,page_view,/blog,facebook,mobile,0.0
user_01232,2025-09-30 15:16:24.980170,page_view,/products/gadget,direct,desktop,0.0
user_00196,2025-08-25 20:13:12.980170,page_view,/checkout,direct,desktop,0.0
user_01207,2025-09-26 07:47:58.980170,page_view,/contact,google,desktop,0.0
user_00748,2025-09-29 10:26:23.980170,page_view,/blog,organic,desktop,0.0
user_02404,2025-10-20 10:41:33.980170,page_view,/home,direct,mobile,0.0
user_00348,2025-08-13 05:34:19.980170,add_to_cart,/blog/how-to,organic,mobile,0.0
user_00661,2025-09-14 04:10:51.980170,purchase,/cart,facebook,desktop,77.13
user_00705,2025-08-26 04:56:22.980170,begin_checkout,/checkout,newsletter,desktop,0.0
user_01124,2025-09-17 15:24:46.980170,begin_checkout,/checkout,facebook,mobile,0.0
user_00892,2025-09-10 09:21:32.980170,page_view,/cart,google,mobile,0.0
user_01060,2025-09-05 01:31:46.980170,page_view,/,direct,mobile,0.0
user_00788,2025-08-15 09:20:15.980170,page_view,/blog,organic,mobile,0.0
user_02368,2025-08-19 22:10:28.980170,begin_checkout,/cart,organic,desktop,0.0
user_00478,2025-08-15 18:05:38.980170,sign_up,/blog/how-to,twitter,mobile,0.0
user_01464,2025-10-06 19:27:17.980170,add_to_cart,/checkout,google,mobile,0.0
user_00924,2025-08-21 08:08:54.980170,page_view,/home,facebook,desktop,0.0
user_02485,2025-10-06 04:09:23.980170,add_to_cart,/checkout,direct,desktop,0.0
user_01044,2025-09-16 14:47:37.980170,page_view,/products/widget,google,mobile,0.0
user_00861,2025-10-06 03:46:57.980170,begin_checkout,/checkout,direct,desktop,0.0
user_00502,2025-08-16 11:00:46.980170,page_view,/blog/how-to,google,mobile,0.0
user_01066,2025-09-27 06:49:32.980170,page_view,/blog,google,mobile,0.0
user_00835,2025-09-09 05:54:26.980170,page_view,/,affiliate,desktop,0.0
user_00825,2025-09-18 16:39:57.980170,begin_checkout,/checkout,direct,mobile,0.0
user_01524,2025-09-05 07:56:29.980170,page_view,/home,organic,mobile,0.0
user_00641,2025-09-26 17:21:26.980170,page_view,/contact,google,mobile,0.0
user_02422,2025-08-06 15:02:41.980170,page_view,/home,google,mobile,0.0
user_02242,2025-08-12 06:00:14.980170,purchase,/cart,direct,mobile,8.3
user_01712,2025-10-21 23:16:11.980170,add_to_cart,/pricing,direct,mobile,0.0
user_00524,2025-09-29 12:32:49.980170,page_view,/contact,google,mobile,0.0
user_00791,2025-09-27 05:01:52.980170,page_view,/contact,google,tablet,0.0
user_00735,2025-09-11 06:25:30.980170,purchase,/cart,facebook,tablet,123.16
user_00486,2025-09-08 06:33:32.980170,page_view,/contact,direct,desktop,0.0
user_00401,2025-09-02 06:29:10.980170,page_view,/blog/how-to,direct,mobile,0.0
user_00918,2025-09-03 19:07:44.980170,page_view,/cart,facebook,desktop,0.0
user_00113,2025-09-05 02:52:54.980170,purchase,/pricing,google,mobile,21.83
user_00421,2025-09-08 06:34:37.980170,page_view,/blog,google,desktop,0.0
user_01184,2025-10-08 05:02:05.980170,begin_checkout,/checkout,google,desktop,0.0
user_01960,2025-10-23 10:52:52.980170,page_view,/home,facebook,mobile,0.0
user_01531,2025-10-01 14:35:30.980170,page_view,/,facebook,mobile,0.0
user_00617,2025-08-11 12:14:54.980170,page_view,/blog/how-to,direct,mobile,0.0
user_00643,2025-10-22 15:31:31.980170,page_view,/products,organic,desktop,0.0
user_01699,2025-09-10 10:47:31.980170,page_view,/pricing,direct,desktop,0.0
user_01096,2025-10-25 22:01:00.980170,page_view,/products,google,desktop,0.0
user_01017,2025-09-23 07:17:21.980170,page_view,/blog,twitter,desktop,0.0
user_01907,2025-09-17 21:06:37.980170,page_view,/products/gadget,direct,mobile,0.0
user_00300,2025-08-28 11:16:34.980170,page_view,/products,twitter,desktop,0.0
user_01317,2025-09-18 14:30:27.980170,page_view,/,organic,desktop,0.0
user_00051,2025-08-04 10:49:27.980170,begin_checkout,/products/widget,google,mobile,0.0
user_01648,2025-09-12 10:02:23.980170,page_view,/pricing,google,desktop,0.0
user_00192,2025-08-18 18:13:53.980170,page_view,/contact,facebook,desktop,0.0
user_00452,2025-09-05 10:57:19.980170,page_view,/products/gadget,facebook,desktop,0.0
user_00266,2025-09-16 13:29:05.980170,begin_checkout,/blog,facebook,desktop,0.0
user_00386,2025-09-23 04:12:41.980170,page_view,/products/gadget,google,mobile,0.0
user_01634,2025-09-08 04:10:40.980170,page_view,/products,direct,desktop,0.0
user_01155,2025-09-09 21:20:55.980170,page_view,/products/gadget,organic,desktop,0.0
user_02419,2025-10-05 21:42:55.980170,page_view,/blog/how-to,google,mobile,0.0
user_00025,2025-09-11 02:12:27.980170,add_to_cart,/products/gadget,facebook,desktop,0.0
user_00453,2025-09-20 11:47:02.980170,page_view,/blog,facebook,mobile,0.0
user_01662,2025-08-18 08:38:27.980170,page_view,/contact,direct,tablet,0.0
user_00338,2025-09-23 04:15:45.980170,page_view,/products/gadget,organic,desktop,0.0
user_01499,2025-08-27 12:54:21.980170,page_view,/checkout,direct,desktop,0.0
user_01523,2025-08-25 23:21:16.980170,page_view,/,google,desktop,0.0
user_00004,2025-09-19 05:06:33.980170,page_view,/contact,google,desktop,0.0
user_00120,2025-10-13 05:58:08.980170,page_view,/blog,google,desktop,0.0
user_02144,2025-09-23 15:54:13.980170,sign_up,/cart,organic,desktop,0.0
user_00308,2025-09-21 03:05:21.980170,begin_checkout,/products/gadget,affiliate,desktop,0.0
user_01144,2025-09-24 04:29:37.980170,page_view,/blog,twitter,mobile,0.0
user_01258,2025-08-18 07:16:35.980170,page_view,/,google,mobile,0.0
user_00224,2025-08-09 19:49:14.980170,purchase,/cart,direct,desktop,20.94
user_00739,2025-08-22 16:29:14.980170,purchase,/checkout,google,desktop,404.41
user_01422,2025-10-03 18:16:47.980170,page_view,/products/widget,google,desktop,0.0
user_00637,2025-08-25 11:14:38.980170,page_view,/pricing,organic,desktop,0.0
user_01566,2025-09-25 16:52:31.980170,page_view,/contact,google,mobile,0.0
user_01593,2025-10-30 22:32:08.980170,page_view,/pricing,facebook,mobile,0.0
user_01557,2025-08-28 00:47:47.980170,add_to_cart,/checkout,affiliate,desktop,0.0
user_00380,2025-09-09 02:02:33.980170,page_view,/blog,organic,desktop,0.0
user_00562,2025-08-23 07:23:21.980170,page_view,/products/widget,direct,desktop,0.0
user_00550,2025-10-27 14:26:42.980170,sign_up,/home,twitter,desktop,0.0
user_01731,2025-09-18 12:37:37.980170,page_view,/home,facebook,desktop,0.0
user_00133,2025-08-11 02:19:21.980170,sign_up,/blog/how-to,facebook,mobile,0.0
user_01282,2025-09-08 22:29:35.980170,purchase,/products/gadget,direct,mobile,35.27
user_00934,2025-10-23 21:08:05.980170,purchase,/checkout,google,desktop,44.78
user_02305,2025-10-24 06:58:34.980170,page_view,/blog/how-to,organic,tablet,0.0
user_02482,2025-09-16 00:41:27.980170,page_view,/,affiliate,desktop,0.0
user_01465,2025-10-10 22:49:25.980170,page_view,/pricing,google,mobile,0.0
user_00178,2025-08-31 14:31:56.980170,purchase,/products/gadget,facebook,desktop,258.2
user_02242,2025-10-21 20:37:37.980170,add_to_cart,/products/widget,direct,desktop,0.0
user_01847,2025-08-13 23:43:06.980170,begin_checkout,/products,organic,mobile,0.0
user_00121,2025-08-12 11:35:17.980170,page_view,/home,twitter,mobile,0.0
user_00210,2025-09-01 09:25:19.980170,page_view,/blog/how-to,twitter,desktop,0.0
user_00901,2025-10-06 13:42:13.980170,sign_up,/blog,organic,desktop,0.0
user_00410,2025-10-16 09:26:32.980170,page_view,/home,google,desktop,0.0
user_00322,2025-09-18 23:17:05.980170,page_view,/,direct,desktop,0.0
user_01410,2025-08-09 09:03:36.980170,page_view,/pricing,facebook,mobile,0.0
user_01513,2025-10-28 12:47:15.980170,sign_up,/cart,direct,desktop,0.0
user_00794,2025-10-19 09:52:18.980170,page_view,/products/widget,organic,desktop,0.0
user_01484,2025-10-28 17:18:51.980170,page_view,/products/gadget,direct,desktop,0.0
user_01919,2025-08-08 13:34:53.980170,begin_checkout,/checkout,twitter,desktop,0.0
user_01014,2025-09-28 17:16:17.980170,page_view,/,facebook,tablet,0.0
user_00763,2025-09-29 18:56:10.980170,remove_from_cart,/cart,twitter,desktop,0.0
user_02418,2025-09-24 12:26:04.980170,page_view,/,direct,desktop,0.0
user_02315,2025-09-16 23:16:44.980170,begin_checkout,/checkout,google,mobile,0.0
user_02055,2025-09-08 18:42:58.980170,sign_up,/blog/how-to,affiliate,mobile,0.0
user_00722,2025-10-22 18:55:29.980170,page_view,/blog/how-to,google,mobile,0.0
user_01155,2025-10-25 03:23:18.980170,remove_from_cart,/products/widget,facebook,desktop,0.0
user_00466,2025-09-05 12:46:12.980170,page_view,/products,google,mobile,0.0
user_00096,2025-09-07 23:46:56.980170,page_view,/pricing,twitter,desktop,0.0
user_01555,2025-10-13 15:14:06.980170,page_view,/pricing,organic,desktop,0.0
user_02110,2025-08-05 18:31:21.980170,purchase,/contact,google,desktop,48.9
user_00304,2025-09-14 00:24:28.980170,page_view,/products/widget,direct,mobile,0.0
user_02342,2025-08-19 19:29:50.980170,page_view,/home,google,desktop,0.0
user_01345,2025-09-30 12:23:46.980170,page_view,/,direct,desktop,0.0
user_00766,2025-08-18 01:06:48.980170,page_view,/products,facebook,mobile,0.0
user_02024,2025-10-30 18:56:11.980170,page_view,/products/gadget,facebook,desktop,0.0
user_01822,2025-08-28 13:02:41.980170,page_view,/home,facebook,desktop,0.0
user_01584,2025-10-27 22:54:29.980170,page_view,/home,google,mobile,0.0
user_00098,2025-08-13 19:42:26.980170,remove_from_cart,/products,google,desktop,0.0
user_00567,2025-10-16 22:56:04.980170,page_view,/home,organic,desktop,0.0
user_00151,2025-09-11 18:28:04.980170,page_view,/checkout,facebook,mobile,0.0
user_02307,2025-09-29 23:59:19.980170,page_view,/products,google,mobile,0.0
user_00417,2025-10-31 12:43:57.980170,page_view,/blog,newsletter,desktop,0.0
user_00437,2025-09-06 15:18:45.980170,page_view,/blog,google,desktop,0.0
user_00554,2025-09-12 21:11:27.980170,page_view,/products/gadget,newsletter,mobile,0.0
user_01548,2025-08-15 02:37:08.980170,page_view,/contact,direct,desktop,0.0
user_01130,2025-08-06 09:18:47.980170,page_view,/products/widget,newsletter,tablet,0.0
user_00282,2025-09-02 00:00:03.980170,add_to_cart,/checkout,direct,desktop,0.0
user_00077,2025-09-14 18:55:09.980170,purchase,/blog/how-to,facebook,desktop,211.24
user_00839,2025-09-11 14:58:15.980170,add_to_cart,/pricing,direct,desktop,0.0
user_00127,2025-09-29 20:40:29.980170,page_view,/pricing,facebook,desktop,0.0
user_01989,2025-08-12 04:17:19.980170,page_view,/pricing,twitter,desktop,0.0
user_00329,2025-10-09 16:08:49.980170,sign_up,/contact,facebook,mobile,0.0
user_00137,2025-09-04 05:38:28.980170,page_view,/pricing,facebook,desktop,0.0
user_00539,2025-10-17 01:38:12.980170,page_view,/home,direct,mobile,0.0
user_00073,2025-09-21 09:33:46.980170,page_view,/home,twitter,desktop,0.0
user_02299,2025-08-21 17:42:00.980170,page_view,/blog/how-to,facebook,desktop,0.0
user_02457,2025-10-10 04:08:41.980170,page_view,/products/widget,organic,desktop,0.0
user_02481,2025-09-11 21:54:17.980170,page_view,/contact,organic,desktop,0.0
user_01896,2025-08-03 06:23:39.980170,page_view,/checkout,google,desktop,0.0
user_01358,2025-08-25 22:03:44.980170,page_view,/home,affiliate,desktop,0.0
user_01357,2025-08-04 13:15:59.980170,purchase,/cart,direct,mobile,40.84
user_00113,2025-08-18 16:37:20.980170,page_view,/products/gadget,direct,mobile,0.0
user_02359,2025-09-12 19:54:16.980170,page_view,/blog/how-to,organic,tablet,0.0
user_02472,2025-08-13 19:19:04.980170,add_to_cart,/checkout,direct,tablet,0.0
user_00523,2025-08-06 08:47:10.980170,page_view,/products,direct,desktop,0.0
user_01370,2025-10-02 10:57:26.980170,page_view,/products,organic,desktop,0.0
user_00256,2025-10-08 06:41:13.980170,add_to_cart,/products,google,mobile,0.0
user_02121,2025-10-12 07:55:54.980170,page_view,/products/widget,organic,desktop,0.0
user_00092,2025-08-15 05:27:24.980170,page_view,/blog/how-to,google,desktop,0.0
user_02416,2025-09-08 15:06:48.980170,page_view,/blog,newsletter,tablet,0.0
user_02136,2025-09-29 13:22:03.980170,page_view,/blog/how-to,direct,desktop,0.0
user_00150,2025-08-14 23:41:49.980170,purchase,/cart,direct,desktop,18.04
user_00218,2025-08-20 03:22:17.980170,add_to_cart,/products/gadget,facebook,desktop,0.0
user_01389,2025-09-06 18:59:29.980170,page_view,/pricing,direct,desktop,0.0
user_01057,2025-09-10 06:29:06.980170,purchase,/cart,newsletter,desktop,14.0
user_00626,2025-09-16 21:23:50.980170,page_view,/,direct,desktop,0.0
user_01076,2025-09-25 15:05:51.980170,begin_checkout,/products/gadget,google,desktop,0.0
user_01252,2025-10-20 23:43:54.980170,purchase,/products/widget,organic,mobile,465.34
user_01097,2025-10-10 01:28:25.980170,purchase,/cart,organic,mobile,76.12
user_01503,2025-10-09 01:06:57.980170,add_to_cart,/products/widget,direct,desktop,0.0
user_00359,2025-09-16 16:09:51.980170,page_view,/home,organic,mobile,0.0
user_00347,2025-09-29 08:57:14.980170,page_view,/products,affiliate,desktop,0.0
user_00743,2025-10-27 21:31:53.980170,page_view,/blog/how-to,google,desktop,0.0
user_01279,2025-10-20 03:29:11.980170,add_to_cart,/products,newsletter,mobile,0.0
user_01873,2025-10-13 19:07:10.980170,page_view,/contact,direct,desktop,0.0
user_00065,2025-10-22 12:10:24.980170,page_view,/products,google,desktop,0.0
user_02262,2025-10-04 03:08:18.980170,page_view,/contact,google,desktop,0.0
user_00685,2025-10-07 17:29:38.980170,begin_checkout,/blog/how-to,direct,desktop,0.0
user_02383,2025-10-09 02:40:10.980170,page_view,/home,google,mobile,0.0
user_00635,2025-09-13 07:58:21.980170,page_view,/pricing,google,desktop,0.0
user_00155,2025-09-30 15:11:39.980170,page_view,/products/gadget,google,desktop,0.0
user_02379,2025-08-16 05:57:37.980170,page_view,/,organic,mobile,0.0
user_01535,2025-08-05 16:10:11.980170,page_view,/blog,google,desktop,0.0
user_00618,2025-08-22 23:21:59.980170,begin_checkout,/checkout,facebook,mobile,0.0
user_01408,2025-09-26 14:03:40.980170,page_view,/products/gadget,facebook,mobile,0.0
user_00448,2025-10-10 20:31:02.980170,page_view,/home,organic,desktop,0.0
user_00936,2025-09-28 05:00:09.980170,begin_checkout,/checkout,google,desktop,0.0
user_01589,2025-08-22 16:18:34.980170,purchase,/checkout,google,mobile,380.09
user_02080,2025-09-24 11:00:09.980170,page_view,/products/gadget,organic,desktop,0.0
user_00991,2025-09-02 10:55:29.980170,begin_checkout,/checkout,direct,desktop,0.0
user_00363,2025-10-17 20:28:34.980170,page_view,/contact,google,mobile,0.0
user_00320,2025-10-06 01:02:58.980170,page_view,/blog/how-to,twitter,desktop,0.0
user_01799,2025-08-08 16:45:47.980170,add_to_cart,/checkout,direct,mobile,0.0
user_01528,2025-08-03 16:10:53.980170,page_view,/home,newsletter,desktop,0.0
user_02435,2025-08-11 04:00:28.980170,page_view,/blog/how-to,google,desktop,0.0
user_01801,2025-08-10 04:55:36.980170,page_view,/products/gadget,twitter,desktop,0.0
user_00934,2025-08-20 02:58:21.980170,purchase,/contact,affiliate,desktop,106.16
user_02138,2025-10-27 18:29:53.980170,purchase,/blog/how-to,google,desktop,472.4
user_00738,2025-09-30 11:21:10.980170,page_view,/products/widget,organic,mobile,0.0
user_01108,2025-09-24 14:17:56.980170,page_view,/products,direct,desktop,0.0
user_01581,2025-08-04 22:39:23.980170,page_view,/contact,google,desktop,0.0
user_02412,2025-08-19 17:30:36.980170,page_view,/home,direct,desktop,0.0
user_00217,2025-08-13 02:10:10.980170,add_to_cart,/cart,google,desktop,0.0
user_02325,2025-10-11 11:58:44.980170,page_view,/blog/how-to,google,desktop,0.0
user_00284,2025-10-25 21:51:40.980170,page_view,/products/gadget,google,desktop,0.0
user_01899,2025-08-10 13:07:38.980170,page_view,/home,direct,mobile,0.0
user_01373,2025-08-16 18:00:48.980170,purchase,/products/gadget,google,desktop,113.27
user_02011,2025-09-10 15:04:21.980170,begin_checkout,/checkout,direct,mobile,0.0
user_01118,2025-08-28 22:44:30.980170,page_view,/contact,direct,mobile,0.0
user_00779,2025-09-21 03:24:25.980170,page_view,/blog,google,desktop,0.0
user_01269,2025-08-03 20:41:08.980170,begin_checkout,/checkout,organic,mobile,0.0
user_01058,2025-09-03 05:29:49.980170,add_to_cart,/products,google,mobile,0.0
user_02209,2025-08-06 11:53:03.980170,page_view,/products/gadget,organic,mobile,0.0
user_00604,2025-09-03 10:09:43.980170,page_view,/checkout,organic,mobile,0.0
user_01129,2025-09-16 05:54:49.980170,page_view,/blog,facebook,desktop,0.0
user_02020,2025-09-12 14:53:20.980170,page_view,/products,direct,desktop,0.0
user_00477,2025-09-29 14:23:14.980170,add_to_cart,/contact,affiliate,desktop,0.0
user_01926,2025-09-07 21:55:19.980170,page_view,/products,google,mobile,0.0
user_00158,2025-09-12 15:58:00.980170,begin_checkout,/products/gadget,google,desktop,0.0
user_00881,2025-09-12 04:15:00.980170,page_view,/contact,facebook,mobile,0.0
user_01013,2025-09-28 21:47:53.980170,page_view,/blog,direct,desktop,0.0
user_01375,2025-09-12 03:24:18.980170,page_view,/pricing,direct,mobile,0.0
user_02237,2025-10-14 19:27:51.980170,begin_checkout,/checkout,google,tablet,0.0
user_02339,2025-08-23 16:09:41.980170,page_view,/blog/how-to,newsletter,desktop,0.0
user_01735,2025-10-30 00:33:48.980170,page_view,/contact,facebook,mobile,0.0
user_00587,2025-10-19 21:47:36.980170,add_to_cart,/products/gadget,google,desktop,0.0
user_01886,2025-09-08 18:48:05.980170,page_view,/products,direct,desktop,0.0
user_00049,2025-10-24 12:37:50.980170,page_view,/products,google,mobile,0.0
user_01732,2025-08-12 17:26:06.980170,page_view,/contact,direct,mobile,0.0
user_01107,2025-10-04 09:38:26.980170,page_view,/home,newsletter,mobile,0.0
user_00075,2025-10-17 12:53:06.980170,page_view,/pricing,affiliate,mobile,0.0
user_00740,2025-08-15 12:13:55.980170,page_view,/contact,direct,desktop,0.0
user_01206,2025-10-12 09:28:55.980170,purchase,/checkout,google,desktop,49.63
user_01449,2025-10-18 16:51:56.980170,page_view,/,google,desktop,0.0
user_02214,2025-09-25 03:47:54.980170,page_view,/blog,direct,desktop,0.0
user_00912,2025-08-29 04:49:53.980170,page_view,/products/gadget,direct,desktop,0.0
user_00483,2025-08-30 00:16:12.980170,page_view,/products/gadget,google,desktop,0.0
user_02426,2025-10-04 08:23:32.980170,add_to_cart,/pricing,google,mobile,0.0
user_00620,2025-08-02 23:38:04.980170,page_view,/contact,organic,mobile,0.0
user_01549,2025-09-19 11:30:07.980170,page_view,/blog,direct,desktop,0.0
user_00861,2025-08-06 20:13:15.980170,purchase,/cart,google,desktop,348.91
user_00714,2025-10-01 13:23:08.980170,sign_up,/blog/how-to,direct,desktop,0.0
user_02254,2025-10-12 02:03:15.980170,page_view,/blog,organic,mobile,0.0
user_01655,2025-10-26 15:52:40.980170,add_to_cart,/products/widget,google,desktop,0.0
user_02008,2025-10-04 10:42:44.980170,page_view,/pricing,facebook,mobile,0.0
user_01394,2025-09-02 14:04:43.980170,page_view,/blog,direct,desktop,0.0
user_02173,2025-10-20 15:43:46.980170,remove_from_cart,/cart,organic,desktop,0.0
user_00678,2025-08-18 19:23:01.980170,page_view,/blog/how-to,facebook,mobile,0.0
user_01196,2025-10-06 14:42:16.980170,page_view,/products,twitter,mobile,0.0
user_00228,2025-08-21 11:35:17.980170,page_view,/blog,direct,desktop,0.0
user_01147,2025-10-19 05:27:21.980170,page_view,/home,facebook,mobile,0.0
user_00958,2025-09-16 02:38:37.980170,page_view,/pricing,google,mobile,0.0
user_00748,2025-09-17 16:25:34.980170,page_view,/blog/how-to,newsletter,desktop,0.0
user_00515,2025-09-05 19:35:35.980170,page_view,/home,google,desktop,0.0
user_00345,2025-10-04 19:15:13.980170,page_view,/blog/how-to,facebook,desktop,0.0
user_01663,2025-09-10 02:03:47.980170,page_view,/blog/how-to,google,desktop,0.0
user_00942,2025-09-29 04:23:21.980170,page_view,/home,google,desktop,0.0
user_00448,2025-08-05 17:05:08.980170,page_view,/products/gadget,google,mobile,0.0
user_01805,2025-09-03 19:13:04.980170,remove_from_cart,/,facebook,desktop,0.0
user_01943,2025-10-02 23:24:49.980170,purchase,/cart,google,desktop,26.1
user_00573,2025-08-30 18:40:59.980170,page_view,/pricing,facebook,mobile,0.0
user_00186,2025-10-09 23:25:12.980170,begin_checkout,/products/gadget,direct,desktop,0.0
user_00521,2025-08-03 18:46:35.980170,add_to_cart,/blog/how-to,twitter,desktop,0.0
